Game_Id,Home_Or_Away,Win_Or_Loss,Home_Team_Stats,Away_Team_Stats
2018020228,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 11, 'shots': 33, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '62.7', 'blocked': 12, 'takeaways': 16, 'giveaways': 11, 'hits': 12}}","{'teamSkaterStats': {'goals': 1, 'pim': 13, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '37.3', 'blocked': 10, 'takeaways': 12, 'giveaways': 5, 'hits': 23}}"
2018020248,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 10, 'shots': 31, 'powerPlayPercentage': '20.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '48.3', 'blocked': 11, 'takeaways': 19, 'giveaways': 24, 'hits': 7}}","{'teamSkaterStats': {'goals': 2, 'pim': 12, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '51.7', 'blocked': 9, 'takeaways': 7, 'giveaways': 12, 'hits': 16}}"
2018020254,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 10, 'shots': 40, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '58.6', 'blocked': 13, 'takeaways': 10, 'giveaways': 10, 'hits': 20}}","{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 35, 'powerPlayPercentage': '20.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '41.4', 'blocked': 11, 'takeaways': 8, 'giveaways': 9, 'hits': 12}}"
2018020267,away,win,"{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '68.3', 'blocked': 15, 'takeaways': 7, 'giveaways': 11, 'hits': 30}}","{'teamSkaterStats': {'goals': 2, 'pim': 2, 'shots': 30, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '31.7', 'blocked': 21, 'takeaways': 12, 'giveaways': 11, 'hits': 25}}"
2018020280,away,win,"{'teamSkaterStats': {'goals': 7, 'pim': 8, 'shots': 37, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '45.2', 'blocked': 15, 'takeaways': 14, 'giveaways': 4, 'hits': 15}}","{'teamSkaterStats': {'goals': 3, 'pim': 2, 'shots': 43, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '54.8', 'blocked': 6, 'takeaways': 5, 'giveaways': 6, 'hits': 12}}"
2018020296,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 24, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '35.1', 'blocked': 21, 'takeaways': 10, 'giveaways': 20, 'hits': 30}}","{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 41, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '64.9', 'blocked': 13, 'takeaways': 4, 'giveaways': 19, 'hits': 21}}"
2018020312,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 6, 'shots': 38, 'powerPlayPercentage': '20.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '55.7', 'blocked': 11, 'takeaways': 8, 'giveaways': 24, 'hits': 17}}","{'teamSkaterStats': {'goals': 7, 'pim': 12, 'shots': 32, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '44.3', 'blocked': 20, 'takeaways': 11, 'giveaways': 19, 'hits': 26}}"
2018020325,away,win,"{'teamSkaterStats': {'goals': 7, 'pim': 8, 'shots': 33, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '60.3', 'blocked': 7, 'takeaways': 12, 'giveaways': 8, 'hits': 15}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 43, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '39.7', 'blocked': 17, 'takeaways': 5, 'giveaways': 6, 'hits': 18}}"
2018020342,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 4, 'shots': 39, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '51.8', 'blocked': 16, 'takeaways': 18, 'giveaways': 19, 'hits': 31}}","{'teamSkaterStats': {'goals': 1, 'pim': 8, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '48.2', 'blocked': 16, 'takeaways': 17, 'giveaways': 16, 'hits': 31}}"
2018020351,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 9, 'shots': 38, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '51.6', 'blocked': 13, 'takeaways': 16, 'giveaways': 19, 'hits': 25}}","{'teamSkaterStats': {'goals': 5, 'pim': 11, 'shots': 41, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '48.4', 'blocked': 7, 'takeaways': 9, 'giveaways': 9, 'hits': 13}}"
2018020363,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 4, 'shots': 34, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '52.1', 'blocked': 14, 'takeaways': 8, 'giveaways': 19, 'hits': 24}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '47.9', 'blocked': 12, 'takeaways': 10, 'giveaways': 13, 'hits': 17}}"
2018020378,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 4, 'shots': 44, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '41.5', 'blocked': 6, 'takeaways': 10, 'giveaways': 13, 'hits': 15}}","{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 25, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '58.5', 'blocked': 10, 'takeaways': 7, 'giveaways': 14, 'hits': 16}}"
2018020390,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 43, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '57.6', 'blocked': 10, 'takeaways': 15, 'giveaways': 19, 'hits': 37}}","{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 24, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '42.4', 'blocked': 21, 'takeaways': 9, 'giveaways': 22, 'hits': 26}}"
2018020399,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 27, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '42.1', 'blocked': 15, 'takeaways': 21, 'giveaways': 32, 'hits': 28}}","{'teamSkaterStats': {'goals': 5, 'pim': 10, 'shots': 39, 'powerPlayPercentage': '66.7', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '57.9', 'blocked': 18, 'takeaways': 5, 'giveaways': 14, 'hits': 24}}"
2018020417,home,loss,"{'teamSkaterStats': {'goals': 5, 'pim': 10, 'shots': 44, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 6.0, 'faceOffWinPercentage': '44.3', 'blocked': 16, 'takeaways': 6, 'giveaways': 15, 'hits': 22}}","{'teamSkaterStats': {'goals': 0, 'pim': 14, 'shots': 33, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '55.7', 'blocked': 8, 'takeaways': 6, 'giveaways': 19, 'hits': 26}}"
2018020430,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 35, 'powerPlayPercentage': '20.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 5.0, 'faceOffWinPercentage': '56.9', 'blocked': 14, 'takeaways': 8, 'giveaways': 12, 'hits': 23}}","{'teamSkaterStats': {'goals': 5, 'pim': 10, 'shots': 37, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '43.1', 'blocked': 15, 'takeaways': 2, 'giveaways': 4, 'hits': 14}}"
2018020450,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 2, 'shots': 31, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '48.3', 'blocked': 15, 'takeaways': 4, 'giveaways': 16, 'hits': 26}}","{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 26, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '51.7', 'blocked': 16, 'takeaways': 5, 'giveaways': 13, 'hits': 26}}"
2018020470,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 4, 'shots': 33, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 19, 'takeaways': 14, 'giveaways': 8, 'hits': 17}}","{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 25, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '50.0', 'blocked': 14, 'takeaways': 8, 'giveaways': 5, 'hits': 12}}"
2018020484,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 6, 'shots': 26, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 0.0, 'faceOffWinPercentage': '47.8', 'blocked': 21, 'takeaways': 7, 'giveaways': 5, 'hits': 15}}","{'teamSkaterStats': {'goals': 1, 'pim': 2, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '52.2', 'blocked': 12, 'takeaways': 4, 'giveaways': 4, 'hits': 20}}"
2018020497,home,loss,"{'teamSkaterStats': {'goals': 4, 'pim': 20, 'shots': 33, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '49.2', 'blocked': 22, 'takeaways': 16, 'giveaways': 25, 'hits': 24}}","{'teamSkaterStats': {'goals': 3, 'pim': 10, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '50.8', 'blocked': 12, 'takeaways': 9, 'giveaways': 8, 'hits': 12}}"
2018020517,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 11, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '55.8', 'blocked': 5, 'takeaways': 9, 'giveaways': 12, 'hits': 11}}","{'teamSkaterStats': {'goals': 5, 'pim': 11, 'shots': 36, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '44.2', 'blocked': 11, 'takeaways': 4, 'giveaways': 9, 'hits': 20}}"
2018020531,away,win,"{'teamSkaterStats': {'goals': 6, 'pim': 6, 'shots': 26, 'powerPlayPercentage': '100.0', 'powerPlayGoals': 3.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.9', 'blocked': 13, 'takeaways': 17, 'giveaways': 11, 'hits': 9}}","{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 26, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '49.1', 'blocked': 22, 'takeaways': 8, 'giveaways': 24, 'hits': 30}}"
2018020547,away,win,"{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 34, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '47.5', 'blocked': 8, 'takeaways': 4, 'giveaways': 11, 'hits': 11}}","{'teamSkaterStats': {'goals': 2, 'pim': 10, 'shots': 23, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '52.5', 'blocked': 15, 'takeaways': 2, 'giveaways': 11, 'hits': 21}}"
2018020562,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 29, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '54.2', 'blocked': 11, 'takeaways': 12, 'giveaways': 10, 'hits': 21}}","{'teamSkaterStats': {'goals': 6, 'pim': 6, 'shots': 27, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '45.8', 'blocked': 14, 'takeaways': 9, 'giveaways': 12, 'hits': 25}}"
2018020580,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 11, 'shots': 26, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '49.1', 'blocked': 11, 'takeaways': 4, 'giveaways': 11, 'hits': 20}}","{'teamSkaterStats': {'goals': 5, 'pim': 11, 'shots': 28, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.9', 'blocked': 11, 'takeaways': 7, 'giveaways': 5, 'hits': 28}}"
2018020591,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 4, 'shots': 36, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '29.0', 'blocked': 8, 'takeaways': 10, 'giveaways': 16, 'hits': 21}}","{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '71.0', 'blocked': 21, 'takeaways': 3, 'giveaways': 10, 'hits': 21}}"
2018020606,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 20, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '61.1', 'blocked': 10, 'takeaways': 1, 'giveaways': 23, 'hits': 25}}","{'teamSkaterStats': {'goals': 3, 'pim': 4, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '38.9', 'blocked': 10, 'takeaways': 1, 'giveaways': 14, 'hits': 13}}"
2018020623,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 6, 'shots': 33, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '54.2', 'blocked': 18, 'takeaways': 3, 'giveaways': 5, 'hits': 16}}","{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 38, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '45.8', 'blocked': 9, 'takeaways': 1, 'giveaways': 6, 'hits': 17}}"
2018020641,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 30, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '51.9', 'blocked': 4, 'takeaways': 11, 'giveaways': 24, 'hits': 33}}","{'teamSkaterStats': {'goals': 4, 'pim': 4, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '48.1', 'blocked': 11, 'takeaways': 8, 'giveaways': 9, 'hits': 19}}"
2018020660,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 20, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '49.1', 'blocked': 22, 'takeaways': 7, 'giveaways': 12, 'hits': 27}}","{'teamSkaterStats': {'goals': 1, 'pim': 20, 'shots': 37, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '50.9', 'blocked': 10, 'takeaways': 8, 'giveaways': 10, 'hits': 37}}"
2018020679,away,win,"{'teamSkaterStats': {'goals': 3, 'pim': 4, 'shots': 24, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '54.4', 'blocked': 13, 'takeaways': 13, 'giveaways': 8, 'hits': 29}}","{'teamSkaterStats': {'goals': 3, 'pim': 4, 'shots': 30, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '45.6', 'blocked': 15, 'takeaways': 5, 'giveaways': 17, 'hits': 25}}"
2018020685,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 4, 'shots': 24, 'powerPlayPercentage': '100.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '54.4', 'blocked': 6, 'takeaways': 13, 'giveaways': 19, 'hits': 15}}","{'teamSkaterStats': {'goals': 3, 'pim': 22, 'shots': 27, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '45.6', 'blocked': 24, 'takeaways': 8, 'giveaways': 24, 'hits': 24}}"
2018020703,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 19, 'shots': 36, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '54.2', 'blocked': 14, 'takeaways': 9, 'giveaways': 6, 'hits': 34}}","{'teamSkaterStats': {'goals': 1, 'pim': 29, 'shots': 24, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '45.8', 'blocked': 9, 'takeaways': 4, 'giveaways': 5, 'hits': 18}}"
2018020714,away,win,"{'teamSkaterStats': {'goals': 5, 'pim': 10, 'shots': 28, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '64.1', 'blocked': 16, 'takeaways': 9, 'giveaways': 19, 'hits': 27}}","{'teamSkaterStats': {'goals': 1, 'pim': 8, 'shots': 53, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '35.9', 'blocked': 12, 'takeaways': 9, 'giveaways': 21, 'hits': 25}}"
2018020733,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 2, 'shots': 29, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '45.3', 'blocked': 11, 'takeaways': 11, 'giveaways': 20, 'hits': 26}}","{'teamSkaterStats': {'goals': 1, 'pim': 6, 'shots': 21, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '54.7', 'blocked': 8, 'takeaways': 13, 'giveaways': 11, 'hits': 21}}"
2018020747,away,win,"{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 39, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '41.8', 'blocked': 13, 'takeaways': 7, 'giveaways': 14, 'hits': 18}}","{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 30, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '58.2', 'blocked': 18, 'takeaways': 9, 'giveaways': 14, 'hits': 9}}"
2018020758,home,loss,"{'teamSkaterStats': {'goals': 6, 'pim': 11, 'shots': 30, 'powerPlayPercentage': '75.0', 'powerPlayGoals': 3.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '46.0', 'blocked': 14, 'takeaways': 12, 'giveaways': 19, 'hits': 25}}","{'teamSkaterStats': {'goals': 2, 'pim': 25, 'shots': 29, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '54.0', 'blocked': 12, 'takeaways': 10, 'giveaways': 11, 'hits': 23}}"
2018020782,home,loss,"{'teamSkaterStats': {'goals': 1, 'pim': 4, 'shots': 28, 'powerPlayPercentage': '16.7', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 6.0, 'faceOffWinPercentage': '53.6', 'blocked': 13, 'takeaways': 13, 'giveaways': 21, 'hits': 23}}","{'teamSkaterStats': {'goals': 4, 'pim': 12, 'shots': 26, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '46.4', 'blocked': 19, 'takeaways': 11, 'giveaways': 14, 'hits': 22}}"
2018020793,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 2, 'shots': 25, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '50.0', 'blocked': 12, 'takeaways': 14, 'giveaways': 23, 'hits': 27}}","{'teamSkaterStats': {'goals': 1, 'pim': 2, 'shots': 35, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '50.0', 'blocked': 9, 'takeaways': 5, 'giveaways': 22, 'hits': 29}}"
2018020811,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 2, 'shots': 24, 'powerPlayPercentage': '66.7', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '57.1', 'blocked': 7, 'takeaways': 3, 'giveaways': 19, 'hits': 23}}","{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 34, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '42.9', 'blocked': 15, 'takeaways': 9, 'giveaways': 9, 'hits': 15}}"
2018020824,home,loss,"{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 42, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 9, 'takeaways': 11, 'giveaways': 21, 'hits': 31}}","{'teamSkaterStats': {'goals': 2, 'pim': 6, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '50.0', 'blocked': 12, 'takeaways': 8, 'giveaways': 14, 'hits': 27}}"
2018020848,away,win,"{'teamSkaterStats': {'goals': 4, 'pim': 8, 'shots': 30, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '49.2', 'blocked': 16, 'takeaways': 14, 'giveaways': 16, 'hits': 16}}","{'teamSkaterStats': {'goals': 5, 'pim': 2, 'shots': 31, 'powerPlayPercentage': '25.0', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '50.8', 'blocked': 23, 'takeaways': 11, 'giveaways': 12, 'hits': 20}}"
2018020858,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 10, 'shots': 27, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '47.5', 'blocked': 10, 'takeaways': 11, 'giveaways': 15, 'hits': 25}}","{'teamSkaterStats': {'goals': 5, 'pim': 10, 'shots': 23, 'powerPlayPercentage': '50.0', 'powerPlayGoals': 2.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '52.5', 'blocked': 11, 'takeaways': 12, 'giveaways': 13, 'hits': 29}}"
2018020865,home,loss,"{'teamSkaterStats': {'goals': 0, 'pim': 4, 'shots': 30, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '62.5', 'blocked': 15, 'takeaways': 10, 'giveaways': 13, 'hits': 18}}","{'teamSkaterStats': {'goals': 3, 'pim': 8, 'shots': 19, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 2.0, 'faceOffWinPercentage': '37.5', 'blocked': 20, 'takeaways': 7, 'giveaways': 18, 'hits': 26}}"
2018020877,home,loss,"{'teamSkaterStats': {'goals': 2, 'pim': 8, 'shots': 32, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 1.0, 'faceOffWinPercentage': '59.0', 'blocked': 18, 'takeaways': 11, 'giveaways': 19, 'hits': 24}}","{'teamSkaterStats': {'goals': 2, 'pim': 2, 'shots': 43, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 4.0, 'faceOffWinPercentage': '41.0', 'blocked': 12, 'takeaways': 12, 'giveaways': 17, 'hits': 20}}"
2018020908,home,loss,"{'teamSkaterStats': {'goals': 6, 'pim': 6, 'shots': 36, 'powerPlayPercentage': '33.3', 'powerPlayGoals': 1.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '47.7', 'blocked': 12, 'takeaways': 13, 'giveaways': 14, 'hits': 19}}","{'teamSkaterStats': {'goals': 3, 'pim': 6, 'shots': 31, 'powerPlayPercentage': '0.0', 'powerPlayGoals': 0.0, 'powerPlayOpportunities': 3.0, 'faceOffWinPercentage': '52.3', 'blocked': 8, 'takeaways': 10, 'giveaways': 21, 'hits': 30}}"
